30121,RB,"['25.20', '24.20', '5.00', '0.00', '0.00', '0.00', '0.00', '0.00', '13.60', '23.10', '22.40', '3.50', '0.00', '0.00', '0.00', '0.00', '0.00']"
100025,DEF,"['9.00', '14.00', '0.00', '2.00', '10.00', '4.00', '7.00', '0.00', '22.00', '17.00', '6.00', '9.00', '10.00', '15.00', '10.00', '15.00', '10.00']"
100017,DEF,"['10.00', '25.00', '4.00', '7.00', '6.00', '1.00', '18.00', '14.00', '26.00', '17.00', '33.00', '20.00', '14.00', '4.00', '-2.00', '18.00', '2.00']"
100002,DEF,"['3.00', '27.00', '8.00', '28.00', '22.00', '1.00', '18.00', '14.00', '17.00', '-3.00', '17.00', '8.00', '0.00', '12.00', '6.00', '13.00', '21.00']"
8780,QB,"['7.36', '21.30', '16.62', '30.02', '23.58', '20.44', '8.14', '30.52', '2.68', '4.12', '11.20', '13.08', '11.90', '14.44', '13.10', '6.58', '11.84']"
30136,TE,"['0.00', '0.00', '1.10', '4.90', '7.50', '3.90', '7.40', '9.00', '11.30', '2.20', '5.20', '8.10', '1.30', '5.30', '9.70', '1.70', '0.90']"
32858,K,"['11.00', '5.00', '14.00', '16.00', '8.00', '13.00', '10.00', '7.00', '9.00', '1.00', '7.00', '3.00', '9.00', '7.00', '9.00', '3.00', '10.00']"
9520,K,"['7.00', '4.00', '6.00', '14.00', '10.00', '4.00', '8.00', '3.00', '5.00', '13.00', '8.00', '4.00', '9.00', '0.00', '16.00', '8.00', '12.00']"
33389,QB,"['24.08', '8.82', '9.46', '17.76', '23.72', '17.86', '14.62', '5.12', '9.78', '8.62', '19.02', '6.80', '5.04', '10.50', '13.90', '10.32', '18.62']"
33398,WR,"['17.10', '2.60', '4.30', '17.70', '12.20', '4.10', '8.60', '2.00', '22.10', '21.60', '8.10', '3.20', '2.50', '5.50', '17.50', '6.90', '5.60']"
26060,WR,"['10.00', '5.60', '16.30', '2.60', '1.00', '19.30', '18.00', '7.30', '2.50', '4.30', '7.10', '1.60', '10.90', '5.50', '0.00', '5.20', '5.10']"
29269,TE,"['4.60', '5.20', '6.10', '11.20', '17.50', '9.50', '9.30', '3.80', '8.90', '17.70', '3.50', '2.60', '0.00', '23.70', '1.40', '5.20', '12.10']"
31012,TE,"['0.00', '5.60', '14.60', '14.20', '6.30', '17.50', '19.00', '8.30', '7.40', '0.00', '7.50', '3.20', '8.10', '6.80', '3.70', '7.10', '3.20']"
28493,WR,"['0.00', '0.00', '0.00', '15.60', '6.40', '5.40', '13.40', '6.30', '3.50', '13.40', '1.00', '8.20', '3.40', '6.50', '0.00', '0.00', '2.10']"
30118,WR,"['25.20', '1.80', '6.60', '21.10', '6.50', '12.70', '0.00', '0.00', '10.80', '5.00', '0.00', '2.50', '0.00', '0.00', '0.00', '0.00', '0.00']"
7520,K,"['14.00', '6.00', '4.00', '0.00', '0.00', '0.00', '0.00', '5.00', '9.00', '14.00', '11.00', '5.00', '8.00', '7.00', '6.00', '11.00', '10.00']"
100007,DEF,"['14.00', '15.00', '24.00', '3.00', '4.00', '0.00', '9.00', '23.00', '12.00', '4.00', '23.00', '9.00', '16.00', '9.00', '14.00', '-1.00', '2.00']"
31888,WR,"['3.75', '8.80', '11.35', '5.10', '13.10', '9.60', '2.80', '8.80', '4.25', '4.00', '3.50', '1.70', '7.45', '2.50', '12.50', '7.25', '16.55']"
31221,RB,"['1.20', '3.40', '0.00', '3.30', '0.00', '1.20', '8.90', '0.00', '0.00', '0.20', '0.00', '3.10', '4.70', '11.40', '32.20', '7.60', '2.00']"
26804,RB,"['8.80', '9.60', '2.80', '12.90', '4.00', '12.60', '0.00', '0.00', '0.00', '4.30', '1.40', '4.50', '6.10', '5.60', '2.90', '3.10', '23.00']"
33006,RB,"['17.90', '11.30', '2.20', '0.00', '3.10', '0.00', '4.40', '0.00', '0.00', '0.00', '0.10', '0.00', '0.00', '0.00', '0.00', '0.00', '0.40']"
33422,WR,"['0.20', '6.70', '3.70', '0.00', '0.00', '9.70', '11.10', '24.90', '11.90', '27.60', '7.30', '18.60', '0.00', '0.00', '0.00', '0.00', '0.00']"
31857,WR,"['17.40', '22.30', '6.80', '18.10', '31.00', '5.50', '17.50', '18.10', '6.70', '0.00', '9.10', '8.00', '6.60', '9.30', '6.90', '2.30', '4.20']"
100005,DEF,"['1.00', '6.00', '22.00', '14.00', '0.00', '-1.00', '10.00', '8.00', '23.00', '-2.00', '14.00', '16.00', '15.00', '12.00', '1.00', '5.00', '14.00']"
32704,WR,"['4.40', '18.30', '11.30', '8.90', '18.90', '4.80', '19.50', '26.60', '14.90', '10.60', '3.30', '7.30', '15.00', '1.20', '13.50', '7.70', '17.40']"
33437,WR,"['12.10', '24.90', '2.75', '5.65', '12.80', '5.65', '4.05', '5.10', '6.20', '2.10', '12.95', '5.05', '3.10', '5.80', '0.00', '0.00', '0.00']"
32723,QB,"['30.76', '22.80', '24.54', '30.18', '23.92', '26.00', '25.54', '12.22', '17.68', '20.42', '31.78', '10.86', '0.00', '29.64', '16.66', '12.96', '0.00']"
33582,RB,"['18.40', '6.30', '0.00', '0.00', '7.20', '18.70', '21.70', '10.40', '10.10', '0.00', '27.30', '16.90', '0.00', '0.00', '0.00', '22.00', '9.50']"
100009,DEF,"['-3.00', '11.00', '7.00', '12.00', '8.00', '12.00', '19.00', '9.00', '11.00', '22.00', '0.00', '13.00', '13.00', '0.00', '13.00', '12.00', '-3.00']"
31017,WR,"['22.50', '9.00', '14.90', '1.00', '7.50', '17.00', '13.00', '6.60', '14.42', '9.30', '3.50', '0.90', '11.10', '20.90', '8.30', '11.65', '5.30']"
30247,RB,"['22.00', '5.20', '13.70', '7.60', '8.50', '1.40', '6.70', '0.00', '0.00', '1.10', '11.80', '9.50', '0.00', '0.00', '8.70', '11.90', '5.70']"
31074,RB,"['11.55', '2.70', '16.40', '0.05', '3.30', '3.10', '1.95', '5.75', '21.05', '4.45', '4.40', '3.50', '8.95', '8.30', '3.10', '3.80', '3.25']"
31960,RB,"['6.30', '27.05', '8.00', '8.40', '13.30', '11.50', '4.30', '9.25', '14.25', '10.95', '21.25', '16.50', '0.00', '11.20', '6.00', '7.30', '0.00']"
25876,WR,"['17.20', '14.50', '9.20', '3.90', '3.00', '20.50', '6.00', '3.60', '4.50', '7.20', '6.30', '2.10', '11.00', '2.40', '12.40', '5.60', '19.30']"
26652,"WR, RB","['9.95', '22.75', '16.20', '37.00', '17.35', '16.25', '16.95', '21.85', '4.40', '0.00', '28.50', '12.10', '13.90', '3.30', '11.75', '7.35', '1.70']"
100029,DEF,"['14.00', '18.00', '14.00', '-4.00', '11.00', '7.00', '3.00', '17.00', '12.00', '18.00', '6.00', '3.00', '3.00', '5.00', '-1.00', '8.00', '-3.00']"
32682,WR,"['7.25', '23.10', '12.25', '7.50', '6.60', '18.20', '5.10', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
100022,DEF,"['22.00', '1.00', '27.00', '9.00', '14.00', '17.00', '17.00', '2.00', '17.00', '3.00', '14.00', '12.00', '2.00', '3.00', '8.00', '4.00', '7.00']"
100010,DEF,"['0.00', '2.00', '8.00', '4.00', '17.00', '3.00', '23.00', '12.00', '21.00', '7.00', '1.00', '-1.00', '26.00', '9.00', '12.00', '21.00', '3.00']"
31137,K,"['11.00', '17.00', '11.00', '2.00', '3.00', '12.00', '7.00', '8.00', '2.00', '8.00', '21.00', '11.00', '1.00', '12.00', '6.00', '13.00', '21.00']"
31906,RB,"['10.50', '17.10', '3.10', '10.10', '2.80', '6.80', '3.40', '9.40', '11.40', '5.80', '5.30', '3.60', '12.90', '17.10', '16.30', '25.00', '25.20']"
32846,WR,"['12.10', '18.60', '3.60', '5.10', '2.90', '17.80', '2.35', '2.50', '0.00', '2.40', '1.00', '12.70', '16.80', '4.40', '16.30', '12.50', '8.60']"
31934,RB,"['1.10', '3.30', '22.10', '2.00', '24.80', '1.00', '1.00', '0.80', '4.50', '0.50', '10.70', '20.90', '2.70', '0.00', '14.50', '3.30', '2.60']"
100013,DEF,"['7.00', '10.00', '7.00', '1.00', '8.00', '13.00', '7.00', '11.00', '-3.00', '4.00', '-1.00', '9.00', '0.00', '6.00', '12.00', '7.00', '5.00']"
29274,WR,"['22.80', '14.00', '2.60', '0.00', '0.00', '13.60', '0.00', '4.50', '0.00', '0.00', '0.00', '0.00', '3.70', '2.50', '0.00', '0.00', '0.00']"
100018,DEF,"['21.00', '7.00', '26.00', '2.00', '7.00', '15.00', '15.00', '3.00', '3.00', '4.00', '5.00', '4.00', '13.00', '23.00', '11.00', '21.00', '15.00']"
100011,DEF,"['4.00', '12.00', '8.00', '13.00', '1.00', '21.00', '16.00', '6.00', '4.00', '19.00', '15.00', '3.00', '23.00', '19.00', '10.00', '7.00', '2.00']"
27564,QB,"['27.00', '26.18', '24.24', '15.44', '8.24', '23.54', '22.02', '13.34', '20.24', '9.60', '23.02', '13.36', '12.52', '12.14', '9.54', '13.20', '15.34']"
29560,RB,"['0.00', '3.20', '23.70', '1.25', '0.00', '0.00', '0.00', '0.00', '0.00', '0.30', '0.00', '1.90', '3.00', '5.10', '8.70', '2.20', '0.00']"
31977,K,"['12.00', '9.00', '11.00', '9.00', '7.00', '8.00', '9.00', '8.00', '12.00', '4.00', '8.00', '15.00', '14.00', '10.00', '12.00', '2.00', '7.00']"
33514,RB,"['2.45', '1.00', '10.40', '9.10', '17.90', '14.00', '7.60', '14.60', '4.10', '8.70', '0.00', '0.60', '9.30', '4.60', '0.90', '15.30', '12.60']"
100004,DEF,"['5.00', '11.00', '18.00', '2.00', '4.00', '13.00', '11.00', '5.00', '-1.00', '16.00', '25.00', '7.00', '6.00', '15.00', '4.00', '-2.00', '12.00']"
31928,TE,"['6.10', '8.70', '12.90', '18.20', '21.20', '6.00', '0.00', '0.00', '2.20', '12.00', '16.70', '2.40', '15.50', '5.80', '8.10', '0.00', '6.80']"
32231,WR,"['7.40', '5.80', '14.90', '13.80', '7.60', '8.90', '6.90', '7.60', '1.65', '12.90', '5.90', '13.30', '0.00', '8.30', '8.90', '18.30', '8.00']"
100003,DEF,"['0.00', '25.00', '5.00', '14.00', '15.00', '4.00', '-2.00', '-2.00', '11.00', '14.00', '9.00', '0.00', '5.00', '12.00', '3.00', '29.00', '4.00']"
28267,TE,"['0.00', '1.30', '5.50', '3.90', '1.70', '4.10', '0.00', '2.50', '7.10', '3.70', '3.80', '6.80', '2.10', '3.20', '8.10', '7.50', '2.20']"
8565,K,"['8.00', '12.00', '7.00', '15.00', '5.00', '15.00', '7.00', '3.00', '7.00', '5.00', '3.00', '9.00', '16.00', '6.00', '2.00', '15.00', '13.00']"
9353,TE,"['8.10', '4.30', '3.70', '17.00', '3.40', '10.50', '3.50', '8.80', '1.50', '4.30', '9.50', '4.40', '7.80', '4.70', '7.90', '0.00', '11.00']"
100016,DEF,"['6.00', '11.00', '8.00', '9.00', '14.00', '9.00', '12.00', '10.00', '10.00', '0.00', '8.00', '6.00', '6.00', '21.00', '5.00', '-4.00', '23.00']"
29650,RB,"['0.80', '18.80', '4.80', '14.40', '1.20', '16.00', '7.60', '14.30', '5.90', '5.50', '20.10', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
31107,TE,"['7.50', '2.80', '24.00', '14.80', '11.90', '11.40', '2.10', '7.40', '1.90', '8.30', '14.10', '6.80', '0.90', '17.70', '19.20', '8.40', '15.60']"
28115,RB,"['6.00', '1.40', '0.00', '15.00', '16.40', '0.00', '1.30', '-0.30', '0.00', '0.00', '0.00', '0.00', '2.20', '0.00', '1.90', '0.00', '10.80']"
31981,WR,"['11.50', '9.50', '17.65', '14.60', '9.05', '5.35', '10.05', '14.65', '14.10', '6.65', '21.30', '16.00', '24.50', '6.25', '11.80', '21.30', '16.50']"
100006,DEF,"['6.00', '11.00', '18.00', '8.00', '16.00', '13.00', '7.00', '2.00', '29.00', '13.00', '4.00', '21.00', '27.00', '22.00', '29.00', '2.00', '6.00']"
29405,RB,"['0.00', '2.50', '0.80', '14.80', '8.20', '18.30', '4.90', '4.40', '5.40', '3.60', '1.20', '0.00', '2.20', '0.00', '0.00', '0.00', '0.00']"
27120,K,"['9.00', '13.00', '16.00', '1.00', '7.00', '6.00', '2.00', '6.00', '11.00', '5.00', '4.00', '4.00', '10.00', '6.00', '10.00', '9.00', '6.00']"
29370,RB,"['1.80', '1.60', '0.00', '1.70', '19.30', '8.90', '14.60', '17.00', '14.70', '2.50', '3.20', '7.40', '11.40', '10.20', '6.60', '5.60', '3.60']"
24057,WR,"['7.20', '5.80', '24.90', '11.60', '18.90', '12.60', '0.00', '9.50', '6.10', '4.10', '4.30', '3.70', '3.00', '0.00', '3.00', '0.00', '0.00']"
33605,RB,"['5.30', '0.00', '4.75', '2.35', '8.50', '19.20', '17.80', '8.80', '1.30', '0.85', '1.65', '5.65', '6.70', '7.95', '14.00', '1.70', '2.90']"
33408,WR,"['0.80', '0.00', '2.60', '11.90', '26.60', '5.10', '0.00', '5.36', '1.20', '7.50', '0.00', '0.00', '0.00', '0.00', '4.80', '0.00', '0.00']"
24791,WR,"['3.50', '11.90', '15.70', '16.20', '1.80', '17.40', '9.10', '7.50', '0.00', '0.90', '10.80', '1.90', '14.70', '8.40', '3.80', '9.90', '4.30']"
25718,QB,"['15.18', '16.58', '24.48', '19.82', '13.98', '13.94', '21.40', '24.20', '15.02', '18.62', '15.22', '9.12', '16.54', '10.92', '14.56', '13.50', '28.28']"
26658,TE,"['4.40', '1.10', '13.30', '9.00', '1.20', '10.90', '15.50', '6.20', '4.20', '6.60', '25.80', '1.50', '6.70', '11.40', '9.40', '7.60', '12.90']"
30511,WR,"['11.90', '11.20', '13.30', '5.40', '13.40', '11.70', '2.60', '7.90', '17.50', '2.90', '3.60', '1.40', '3.10', '11.70', '2.80', '0.00', '13.50']"
31500,RB,"['0.40', '5.80', '4.90', '12.80', '6.00', '23.40', '6.50', '14.00', '10.20', '25.90', '3.10', '9.50', '11.40', '1.20', '11.00', '25.20', '6.20']"
25871,K,"['0.00', '15.00', '5.00', '12.00', '5.00', '11.00', '11.00', '12.00', '4.00', '11.00', '-1.00', '-1.00', '9.00', '7.00', '9.00', '11.00', '4.00']"
30997,RB,"['0.80', '0.00', '0.00', '0.00', '0.00', '0.00', '0.90', '0.70', '0.00', '1.90', '0.00', '6.70', '28.30', '5.40', '21.50', '33.50', '27.00']"
33109,WR,"['1.90', '1.80', '12.10', '9.40', '23.50', '4.80', '4.50', '10.00', '10.70', '9.10', '3.40', '1.80', '4.40', '16.20', '6.60', '13.70', '0.00']"
30494,TE,"['0.00', '8.40', '0.00', '2.90', '6.60', '13.80', '8.10', '2.20', '4.50', '0.00', '0.00', '0.00', '1.30', '4.90', '0.10', '1.30', '0.00']"
33538,RB,"['11.30', '6.20', '4.90', '17.90', '2.90', '0.60', '12.10', '2.70', '6.30', '1.90', '0.00', '5.45', '18.20', '3.55', '2.60', '1.45', '17.70']"
100024,DEF,"['9.00', '9.00', '10.00', '12.00', '-4.00', '6.00', '4.00', '2.00', '5.00', '0.00', '4.00', '21.00', '7.00', '3.00', '-3.00', '19.00', '0.00']"
32608,RB,"['0.00', '0.00', '0.90', '0.00', '0.00', '1.40', '25.80', '9.40', '1.60', '20.20', '3.90', '0.00', '3.40', '3.50', '8.10', '7.55', '21.80']"
31838,QB,"['22.38', '31.46', '17.54', '29.78', '4.82', '8.08', '17.02', '17.08', '8.10', '9.68', '15.08', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
29236,QB,"['19.34', '19.58', '7.76', '18.92', '24.58', '17.02', '20.30', '21.34', '25.18', '7.10', '10.04', '24.34', '11.12', '6.98', '18.40', '10.92', '12.10']"
25812,QB,"['24.04', '26.26', '27.12', '11.12', '15.40', '30.52', '13.16', '21.58', '18.46', '27.24', '17.52', '22.20', '16.04', '11.48', '19.30', '0.00', '22.90']"
8432,K,"['11.00', '13.00', '8.00', '5.00', '15.00', '3.00', '12.00', '15.00', '6.00', '9.00', '14.00', '21.00', '7.00', '5.00', '3.00', '7.00', '7.00']"
100026,DEF,"['11.00', '2.00', '-1.00', '6.00', '3.00', '4.00', '14.00', '19.00', '9.00', '2.00', '15.00', '12.00', '12.00', '12.00', '5.00', '5.00', '8.00']"
25802,WR,"['0.00', '0.00', '0.00', '0.00', '0.00', '11.00', '0.00', '2.60', '0.00', '1.00', '3.60', '10.80', '3.20', '2.40', '13.10', '11.00', '4.90']"
31171,RB,"['0.00', '0.00', '1.50', '0.00', '0.00', '0.00', '9.40', '19.00', '4.00', '12.50', '2.80', '13.20', '0.65', '0.00', '10.10', '22.60', '0.00']"
33495,RB,"['2.50', '10.80', '3.90', '9.90', '13.30', '13.40', '29.70', '9.10', '16.20', '8.00', '0.00', '0.00', '0.00', '2.50', '15.40', '7.80', '1.90']"
30275,RB,"['4.80', '4.40', '9.65', '13.50', '4.50', '0.00', '1.50', '4.80', '5.00', '1.30', '0.00', '0.00', '1.60', '6.60', '3.10', '1.40', '0.00']"
31164,WR,"['0.00', '5.30', '0.00', '0.00', '0.00', '15.70', '0.00', '9.90', '0.00', '7.40', '15.20', '18.50', '8.40', '20.10', '3.90', '6.50', '25.10']"
32398,WR,"['15.85', '9.30', '6.65', '10.15', '16.05', '0.00', '11.25', '13.25', '15.20', '6.60', '5.05', '20.75', '0.00', '0.00', '0.00', '6.85', '6.60']"
32857,WR,"['0.90', '-0.10', '4.90', '0.00', '10.50', '25.10', '0.00', '0.00', '16.60', '2.10', '0.00', '2.00', '12.50', '7.80', '2.30', '11.55', '6.30']"
28188,K,"['12.00', '7.00', '4.00', '7.00', '11.00', '13.00', '3.00', '14.00', '12.00', '14.00', '5.00', '7.00', '2.00', '15.00', '3.00', '17.00', '11.00']"
24788,QB,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '11.72', '26.16', '8.18', '14.82', '25.34', '5.64', '0.50', '0.00']"
31366,K,"['-1.00', '0.00', '0.00', '0.00', '0.00', '8.00', '7.00', '7.00', '9.00', '11.00', '11.00', '8.00', '6.00', '10.00', '9.00', '10.00', '4.00']"
27631,RB,"['0.00', '2.90', '0.80', '0.40', '5.00', '12.30', '11.40', '16.30', '7.30', '17.00', '7.50', '19.20', '10.70', '2.90', '9.00', '9.20', '3.70']"
32727,WR,"['16.00', '1.90', '6.20', '19.00', '2.10', '3.40', '12.30', '11.30', '5.60', '6.90', '17.80', '13.10', '13.80', '4.30', '1.10', '8.30', '4.10']"
24815,RB,"['15.50', '4.50', '2.50', '2.40', '4.10', '4.20', '6.20', '8.90', '18.80', '13.30', '0.00', '3.10', '0.00', '2.80', '1.70', '0.00', '0.00']"
29307,RB,"['9.50', '8.00', '7.20', '3.60', '2.85', '20.30', '16.40', '14.00', '5.05', '5.95', '4.00', '2.25', '0.00', '0.00', '0.00', '0.00', '0.00']"
32732,RB,"['3.10', '3.10', '3.60', '11.20', '15.90', '6.90', '-0.70', '8.80', '11.00', '26.80', '13.70', '18.50', '8.10', '10.00', '7.10', '22.30', '8.20']"
30202,RB,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '2.90', '8.80', '4.50', '11.70', '13.20', '16.50', '7.70', '21.20', '9.90']"
33508,RB,"['-0.40', '0.00', '0.00', '0.00', '2.30', '13.70', '0.00', '3.60', '12.60', '27.40', '9.00', '4.60', '8.80', '4.50', '0.00', '24.70', '4.10']"
31394,RB,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '2.80', '7.30', '1.20', '0.00', '6.60', '20.90', '13.20', '0.00', '0.00']"
32675,QB,"['17.18', '0.52', '0.00', '0.00', '0.00', '24.36', '29.54', '16.20', '0.00', '12.32', '19.52', '14.20', '18.86', '15.74', '11.02', '5.30', '12.16']"
100021,DEF,"['16.00', '6.00', '9.00', '-1.00', '17.00', '1.00', '0.00', '27.00', '0.00', '21.00', '11.00', '11.00', '10.00', '8.00', '22.00', '11.00', '-3.00']"
100034,DEF,"['8.00', '5.00', '3.00', '-1.00', '6.00', '1.00', '9.00', '-3.00', '20.00', '21.00', '7.00', '2.00', '-2.00', '15.00', '11.00', '3.00', '-1.00']"
100015,DEF,"['11.00', '2.00', '9.00', '5.00', '-3.00', '5.00', '4.00', '1.00', '23.00', '24.00', '10.00', '29.00', '15.00', '14.00', '31.00', '0.00', '21.00']"
31538,K,"['8.00', '10.00', '13.00', '1.00', '17.00', '10.00', '12.00', '7.00', '10.00', '8.00', '0.00', '10.00', '11.00', '5.00', '12.00', '6.00', '7.00']"
31001,RB,"['0.20', '4.60', '10.40', '-0.90', '11.00', '4.20', '0.40', '6.60', '9.60', '4.10', '7.50', '22.40', '8.90', '13.50', '22.00', '18.40', '5.40']"
30552,RB,"['0.40', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '16.50', '8.20', '12.50', '2.65', '1.20', '0.10', '0.00', '0.00', '0.00']"
33537,K,"['11.00', '7.00', '7.00', '6.00', '2.00', '11.00', '13.00', '7.00', '4.00', '19.00', '13.00', '3.00', '12.00', '13.00', '11.00', '11.00', '0.00']"
33644,RB,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '10.90', '10.10', '0.00', '0.00', '1.80', '0.00', '0.90', '0.00', '0.00', '0.00']"
31144,WR,"['3.20', '0.00', '13.40', '0.00', '0.00', '0.00', '0.00', '0.00', '2.90', '4.60', '22.30', '7.00', '3.50', '19.30', '0.00', '0.80', '0.00']"
100012,DEF,"['4.00', '7.00', '0.00', '1.00', '-2.00', '14.00', '4.00', '11.00', '17.00', '12.00', '21.00', '22.00', '30.00', '2.00', '18.00', '2.00', '10.00']"
28402,WR,"['11.10', '6.70', '6.20', '16.70', '0.00', '0.00', '0.00', '13.50', '0.00', '0.00', '0.00', '0.00', '8.70', '15.80', '0.00', '6.60', '2.20']"
33443,TE,"['2.90', '5.60', '9.70', '1.60', '1.70', '9.30', '12.40', '18.80', '3.60', '9.10', '12.00', '6.10', '10.20', '5.70', '0.00', '4.70', '8.30']"
27590,QB,"['16.76', '19.56', '16.68', '9.60', '0.00', '7.24', '29.28', '22.34', '15.38', '15.64', '13.20', '18.96', '21.14', '14.80', '17.18', '0.00', '16.74']"
33500,WR,"['3.30', '3.30', '0.70', '11.00', '11.00', '7.10', '0.00', '6.10', '8.10', '3.80', '4.30', '20.80', '12.30', '20.50', '22.50', '33.40', '23.10']"
